Date,portfolio_return,portfolio_value
2024-08-06,0.007293447743070047,24838.83652131261
2024-08-07,-0.009782351205702056,24595.854298920116
2024-08-08,0.021248930074293248,25118.48988703537
2024-08-09,0.005269368468934244,25250.84846563336
2024-08-12,-0.00046817790557539556,25239.02657628472
2024-08-13,0.01990085697283307,25741.304834312894
2024-08-14,0.0007359429499395497,25760.248966127954
2024-08-15,0.019629625640155326,26265.913009730248
2024-08-16,0.004906395227946391,26394.783959978842
2024-08-19,0.01243360763733946,26722.96634740956
2024-08-20,0.001122546469111707,26752.964118927037
2024-08-21,0.0032040141854370544,26838.68099546657
2024-08-22,-0.015515886362599108,26422.255071018863
2024-08-23,0.01618632193711277,26849.934197902883
2024-08-26,-0.005672305526798029,26697.633167757955
2024-08-27,-0.002899686992762829,26620.218388123852
2024-08-28,-0.006804249760639758,26439.08777352828
2024-08-29,-0.0036745474824751772,26341.93609011112
2024-08-30,0.014073033880307175,26712.64704918014
2024-09-03,-0.02117702950896423,26146.952534357104
2024-09-04,-0.0002520748966413083,26140.36154399952
2024-09-05,0.006340498416875275,26306.104464985798
2024-09-06,-0.025718693125192964,25629.54583693156
2024-09-09,0.013407336140506564,25973.16977309582
2024-09-10,0.007888516321484018,26178.05954677156
2024-09-11,0.01376266522245543,26538.33941648728
2024-09-12,0.007708934693890902,26742.921741933293
2024-09-13,0.003680245463114873,26841.342258344477
2024-09-16,-0.0015848140996334806,26798.803720680367
2024-09-17,0.002706948344788329,26871.346698054367
2024-09-18,-0.003632378104945744,26773.73980665795
2024-09-19,0.021068245835165235,27337.815538831368
2024-09-20,-0.0018491683195924866,27287.2633164101
2024-09-23,0.003993360841275751,27396.23120520343
2024-09-24,0.007098661984264188,27590.707790171917
2024-09-25,-0.0012168159513656468,27557.134976823363
2024-09-26,0.0005092378727272307,27571.168113617416
2024-09-27,2.2102519780531306e-05,27571.777505906022
2024-09-30,0.005385923262447224,27720.276983762098
2024-10-01,-0.011137165734961853,27411.551664774892
2024-10-02,-0.005909591477191611,27249.560592680144
2024-10-03,-0.005321281389331101,27104.558013030863
2024-10-04,0.00835612751108533,27331.047155919354
2024-10-07,-0.01681840031234777,26871.382663895452
2024-10-08,0.010897564866704904,27164.2152995333
2024-10-09,0.005010533871247214,27300.322520377464
2024-10-10,-0.0038194533192925984,27196.05021290925
2024-10-11,-0.003790281547161689,27092.96952563158
2024-10-14,0.006021002463767388,27256.096361896183
2024-10-15,0.0023884810839284844,27321.197032478307
2024-10-16,0.001695868478603247,27367.530189323395
2024-10-17,0.0007482685823691161,27388.008452341106
2024-10-18,0.003022306756002391,27470.783415320067
2024-10-21,-0.00627494873613047,27298.405657647592
2024-10-22,0.0011955606265220849,27331.042556618708
2024-10-23,-0.009972591303790268,27058.481239295048
2024-10-24,0.022165208094627162,27658.23810668859
2024-10-25,0.0016239596171834796,27703.153968456292
2024-10-28,0.0022966983857461323,27766.779757455726
2024-10-29,-0.0011825630128046824,27733.943790729863
2024-10-30,0.0020697621861006875,27791.346458859363
2024-10-31,-0.02183544450773747,27184.510055461637
2024-11-01,0.007257020243389502,27381.788595240745
2024-11-04,-0.006583930625556868,27201.508798726016
2024-11-05,0.013728604283278788,27574.94754893185
2024-11-06,0.0427308150280326,28753.24753205296
2024-11-07,0.011937230338518736,29096.481670823523
2024-11-08,0.00848881567135188,29343.476340412013
2024-11-11,0.009157790403637468,29612.197746451602
2024-11-12,-0.003568980179908332,29506.51239961099
2024-11-13,0.000653761237593509,29525.802613674427
2024-11-14,-0.009094109756625512,29257.29172405321
2024-11-15,-0.008789359425612134,29000.138871270523
2024-11-18,0.008113163988470305,29235.421753621555
2024-11-19,0.009216211506987128,29504.861583998903
2024-11-20,-0.008235405435273225,29261.877086543056
2024-11-21,-0.002184840031891001,29197.944566076105
2024-11-22,0.003127792377505767,29289.269674528714
2024-11-25,0.003104996713332521,29380.212760604034
2024-11-26,0.007036271788192395,29586.939922782563
2024-11-27,-0.0029287598094602687,29500.2868822518
2024-11-29,0.009288728986161076,29774.307052115044
2024-12-02,0.009072882847772147,30044.44585187248
2024-12-03,0.003439976538676093,30147.798040720445
2024-12-04,0.006616555219100972,30347.272611191172
2024-12-05,0.0034710014675322426,30452.60803896022
2024-12-06,0.01327232440730246,30856.78493190173
2024-12-09,-0.006250384264740405,30663.918168902892
2024-12-10,0.00723554036460905,30885.78818655106
2024-12-11,0.02002351791366994,31504.230319582275
2024-12-12,-0.007721924740714571,31260.957024040326
2024-12-13,-0.0017931412924727438,31204.9017111583
2024-12-16,0.011313788014445627,31557.947354129956
2024-12-17,0.0010659433327625087,31591.58633770776
2024-12-18,-0.0350360132227661,30484.743101051674
2024-12-19,0.003392638131922244,30588.166802938158
2024-12-20,0.007796107870662504,30826.63545089968
2024-12-23,0.010817254045605518,31160.09499794333
2024-12-24,0.017690992181432573,31711.347994924643
2024-12-26,-0.003256116969603307,31608.092136589374
2024-12-27,-0.014676132711550214,31144.20758163388
2024-12-30,-0.011530513487405471,30785.09887605929
2024-12-31,-0.008655281512630886,30518.645178892824
2025-01-02,-0.004245851867074512,30389.067532279434
2025-01-03,0.01793160879866385,30933.992403024447
2025-01-06,0.00981773175425904,31237.69404252563
2025-01-07,-0.017384814798856275,30694.632516852987
2025-01-08,0.0004214557941482511,30707.568947576463
2025-01-10,-0.011375793686133808,30358.245978626102
2025-01-13,-0.0013954845164187548,30315.881516417296
2025-01-14,-0.0028652192832166576,30229.019868108746
2025-01-15,0.0332325931394861,31233.608586391045
2025-01-16,-0.01084342317657493,30894.929351157305
2025-01-17,0.014132881161415268,31331.56371616753
2025-01-21,0.007862470699341729,31577.907217850458
2025-01-22,0.003768662078803718,31696.913679310357
2025-01-23,0.006425042368042588,31900.567692636112
2025-01-24,-0.00222679338313897,31829.531719579772
2025-01-27,-0.011298933832335609,31469.891946766013
2025-01-28,0.016980439133752454,32004.264531513836
2025-01-29,-0.006794252229824715,31786.8194858567
2025-01-30,0.012375328658403852,32180.191823999532
2025-01-31,-0.0032714142715841495,32074.917085204183
2025-02-03,-0.009926476269678096,31756.526181906014
2025-02-04,0.011547792646450008,32123.243961426226
2025-02-05,-0.004119304245350508,31990.918546201494
2025-02-06,0.00673367424154322,32206.334970379354
2025-02-07,-0.014512093715955666,31738.95361904175
2025-02-10,0.004042479964923929,31867.257703154377
2025-02-11,-0.003263729748958533,31763.251586170863
2025-02-12,-0.0006229315141195295,31743.465255766932
2025-02-13,0.016447031910696942,32265.551041784627
2025-02-14,0.0023668223441095874,32341.917868935332
2025-02-18,-0.0033645148641555213,32233.10300553
2025-02-19,-0.0017320579925215298,32177.273401845505
2025-02-20,-0.010901840584576761,31826.481896772242
2025-02-21,-0.020868074327782527,31162.324506958572
2025-02-24,-0.010075059131852781,30848.36224486498
2025-02-25,-0.012028848905952681,30477.291956425404
2025-02-26,-0.00241455837226956,30403.702755967915
2025-02-27,-0.018018846439636173,29855.863104811786
2025-02-28,0.02183793305630173,30507.853444632772
2025-03-03,-0.024172191311512707,29770.41177466552
2025-03-04,-0.016309163021369543,29284.8812758192
2025-03-05,0.012128332525798957,29640.058053910878
2025-03-06,-0.027044050032577927,28838.470840932398
2025-03-07,-0.00023441014648873976,28831.710810758064
2025-03-10,-0.04421306384540313,27556.972539909817
2025-03-11,-0.0041201557617589705,27443.433520722876
2025-03-12,0.016118954294720916,27885.79297133362
2025-03-13,-0.023857518301746417,27220.507155161315
2025-03-14,0.024564753324567024,27889.172198797463
2025-03-17,-0.005497316977809685,27735.85657897196
2025-03-18,-0.017915272385590205,27238.961153512013
2025-03-19,0.016898158899646742,27699.24944734536
2025-03-20,0.0003623310690037629,27709.285746008216
2025-03-21,0.008250814448419574,27937.90992119677
2025-03-24,0.03603682336237808,28944.703446140968
2025-03-25,0.009371399369565733,29215.9558217684
2025-03-26,-0.019348043043913056,28650.684250959766
2025-03-27,-0.0013717302089427566,28611.383241865842
2025-03-28,-0.029631577062411388,27763.58283447231
2025-03-31,0.004904088208709212,27899.737893682362
2025-04-01,0.007911874087697513,28120.47710697694
2025-04-02,-0.003976518419780672,28008.65551178803
2025-04-03,-0.000575558210083317,27992.53490015482
2025-04-04,-0.06231847000044087,26248.08295374323
2025-04-07,-0.014008313953384989,25880.391567052702
2025-04-08,-0.023868138284742678,25262.674802267
2025-04-09,0.04702577777587651,26450.671733542644
2025-04-10,-0.028894492084287918,25686.393008513696
2025-04-11,0.011837171680580016,25990.447252410326
2025-04-14,0.01329102259280457,26335.88687403921
2025-04-15,-0.009963144232383824,26073.49863462541
2025-04-16,-0.011117920757595668,25783.615542932366
2025-04-17,0.01506922597803534,26172.154672079603
2025-04-21,-0.01129964999281783,25876.41848472721
2025-04-22,0.020535370731525653,26407.800331515187
2025-04-23,0.0011962864540260082,26439.391625332402
2025-04-24,-0.00012444202759663743,26436.101453830124
2025-04-25,-0.001608585278925546,26393.576730199307
2025-04-28,0.008409911749920273,26615.544381265037
2025-04-29,0.0018628633001716358,26665.125502106985
2025-04-30,-0.0013179917409151813,26629.98108692474
2025-05-01,-0.0113779790987828,26326.985718716733
2025-05-02,0.00843973282759583,26549.17844433863
2025-05-05,-0.00019272351067647908,26544.06179346326
2025-05-06,-0.0002458828693067405,26537.53506338643
2025-05-07,0.008031880264655011,26750.68136753464
2025-05-08,-0.013810767433254795,26381.233928486512
2025-05-09,-0.004273145793640215,26268.503069693958
2025-05-12,-0.01146068963400218,25967.447908862363
2025-05-13,-0.0004809851649045238,25954.957951647768
2025-05-14,0.004994362897042526,26084.586430635776
2025-05-15,0.019154095163694873,26584.213081433798
2025-05-16,0.012424389880364317,26914.50570942021
2025-05-19,0.001530500255395445,26955.698367282315
2025-05-20,-0.002682629173756723,26883.386224443257
2025-05-21,-0.00502340079957711,26748.34020058805
2025-05-22,-0.006843210630443491,26565.295674580666
2025-05-23,0.0029462916099928516,26643.564782343667
2025-05-27,0.00907602072592012,26885.382328520616
2025-05-28,-0.005363316742132529,26741.187507359427
2025-05-29,-0.004848934455739556,26611.5212418676
2025-05-30,0.012619392921689843,26947.342484662622
2025-06-02,0.005226148656776064,27088.17330239253
2025-06-03,-0.0028356087340413727,27011.361841587044
2025-06-04,0.0029645902697127413,27091.439462074297
2025-06-05,-0.004997112659649833,26956.06048697023
2025-06-06,-0.0028192826028251294,26880.063734598614
2025-06-09,-0.004103590359352677,26769.758964198525
2025-06-10,-0.006136226172101189,26605.493668621573
2025-06-11,-0.00042136124833117017,26594.283144596895
2025-06-12,-0.0017424120820026534,26547.94494433355
2025-06-13,-0.0051261364520405195,26411.856556027637
2025-06-16,-0.004088373881227847,26303.87501152924
2025-06-17,-0.0076096412861117735,26103.711958256783
2025-06-18,-0.0012044850796318896,26072.27042668005
2025-06-20,0.0013636947527044807,26107.825045052006
2025-06-23,0.014104411756577284,26476.060559556106
2025-06-24,0.008800277601052786,26709.057242262483
2025-06-25,-0.009785078240448858,26447.707027418317
2025-06-26,0.002467778931116854,26512.974121596933
2025-06-27,0.014678204800214145,26902.13698561651
2025-06-30,0.006360480777848454,27073.247510796573
2025-07-01,0.00047922208444811654,27086.221608901476
2025-07-02,0.007329315775566648,27284.745080240093
2025-07-03,0.010491961667377736,27571.015579726147
2025-07-07,-0.01247351732974432,27227.108039093782
2025-07-08,-0.004555855706729528,27103.065263556135
2025-07-09,0.008930513784471085,27345.10956149374
2025-07-10,0.00663018862701833,27526.41279591293
2025-07-11,-0.002171566399886804,27466.637362775913
2025-07-14,0.0038848874839915062,27573.34215849389
2025-07-15,-0.0015301995384092828,27531.149443050563
2025-07-16,0.00964694573882231,27796.740947855084
2025-07-17,0.0022057760987783115,27858.054334661796
2025-07-18,0.004928919838705426,27995.364451339647
2025-07-21,0.0056135707279516,28152.518409742028
2025-07-22,-0.00033232395666887805,28143.162653433912
2025-07-23,0.007620485312367654,28357.627211077972
2025-07-24,-0.00247621926208903,28287.407508350763
2025-07-25,0.0054889048040069775,28442.67439531625
2025-07-28,0.0038412689116637767,28551.930356235556
2025-07-29,-0.004938862581577153,28410.916295767347
2025-07-30,0.00047056457880851905,28424.28546662763
2025-07-31,0.007518640486562436,28637.997450138624
2025-08-01,-0.022345147256289066,27998.077179990043
2025-08-04,0.017514397760419465,28488.44664024731
2025-08-05,-0.00354256669692069,28387.52441793257
2025-08-06,0.012294402890434365,28736.532080188674
2025-08-07,0.003513251444839916,28837.49074303909
2025-08-08,0.011825614225133807,29178.511783787133
2025-08-11,-0.002271249807603326,29112.240094512057
2025-08-12,0.011618819433596262,29450.489955477693
2025-08-13,0.0032386106363960004,29545.868625494575
2025-08-14,0.0032208855399243346,29641.032486514934
2025-08-15,-0.00011067113733693752,29637.75207973781
2025-08-18,-0.0038992672438246338,29522.186563872692
2025-08-19,-0.004089432349113932,29401.457579121812
2025-08-20,-0.007515350185245696,29180.495329458066
2025-08-21,-0.005007286358607643,29034.380233257452
2025-08-22,0.01806101791257366,29558.770694730792
2025-08-25,-0.002100421978082112,29496.68480311849
2025-08-26,0.0011448868497963116,29530.455169662164
2025-08-27,0.001824417225237474,29584.331040742803
2025-08-28,0.0034690203168556413,29686.959686183724
2025-08-29,-0.004192928471063463,29562.48438769621
2025-09-02,-0.0052061278887967745,29408.578313263304
2025-09-03,0.01260587238132448,29779.299098396485
2025-09-04,0.010487672266645641,30091.614627670882
2025-09-05,-0.005939127296857994,29912.896697829154
2025-09-08,-0.0017930599196365083,29859.261081680048
2025-09-09,0.006116397302409782,30041.89218561199
2025-09-10,-0.004862703838224847,29895.807361173476
2025-09-11,0.008443490181696125,30148.232317101425
2025-09-12,0.0034558397481019624,30252.419776677874
2025-09-15,0.0075564860147399274,30481.021763632383
2025-09-16,-0.0005728804807111801,30463.559781231867
2025-09-17,-0.003139291443020598,30367.925788686694
2025-09-18,0.002659489908167335,30448.688980853683
2025-09-19,0.008211100928631532,30698.70623921998
2025-09-22,0.00014107062869758225,30703.03692500935
2025-09-23,-0.0073315174955681855,30477.93707262657
2025-09-24,-0.0026045386611490366,30398.556107208842
2025-09-25,-0.0029744798749988368,30308.136213838927
2025-09-26,0.003935817931818797,30427.423519829357
2025-09-29,0.0022463662427802847,30495.77465687908
2025-09-30,0.002364553494442423,30567.883547409725
2025-10-01,-0.001331959985739539,30527.168349675834
2025-10-02,-0.0036435096506590606,30415.942317186495
2025-10-03,-0.0018449672620493907,30359.825899366904
2025-10-06,0.0053564295787014255,30522.446168818497
2025-10-07,-0.005503749050978557,30354.458284683315
2025-10-08,0.00031796016213377824,30364.109793160995
2025-10-09,-0.0026068324239336025,30284.955647228304
2025-10-10,-0.023470969176667782,29574.138386715455
2025-10-13,0.015039677589034385,30018.92389302514
2025-10-14,-0.0006615776501044169,29999.06404389733
2025-10-15,0.00460685236699938,30137.265303095723
2025-10-16,-0.006226443865943998,29949.61731241294
2025-10-17,0.009793478892070752,30242.92825738765
2025-10-20,0.013251721728160937,30643.69912689929
2025-10-21,-0.0019357461378542444,30584.380704664825
2025-10-22,-0.004470536603795072,30447.65211122022
2025-10-23,0.004109036683477385,30572.76263067098
2025-10-24,0.0047805309209625335,30718.91666776615
2025-10-27,0.0132039062412463,31124.52636327999
2025-10-28,-0.00032939288324870266,31114.27416580144
2025-10-29,-0.0022374920816774727,31044.656223728314
2025-10-30,-0.012676516121234107,30651.11813863005
2025-10-31,0.010804353204043883,30982.283645098683
2025-11-03,8.666520887329354e-05,30984.968731182158
2025-11-04,-0.007868569316246445,30741.161356959125
2025-11-05,0.005291008987864221,30903.813117996175
2025-11-06,-0.008984329228162913,30626.163086538476
2025-11-07,-0.0042895758918500065,30494.789835702595
2025-11-10,0.012231715811314048,30867.79343869866
2025-11-11,0.007426752848281349,31097.040911539676
2025-11-12,-0.007991675298293222,30848.523457836913
2025-11-13,-0.017075469772139234,30321.770428017488
2025-11-14,-0.00674006818821451,30117.399627745264
2025-11-17,-0.002849009758551669,30031.59486230362
2025-11-18,-0.014344598978521875,29600.803677318432
2025-11-19,0.0054146952558302595,29761.08300855877
2025-11-20,-0.008487347554551716,29508.49035346527
2025-11-21,0.014741971975245948,29943.503691287868
2025-11-24,0.01646869065341686,30436.63399065913
2025-11-25,0.017122124287041608,30957.773820726394
2025-11-26,0.002981919461876181,31050.087408978776
2025-11-28,0.008251599848931056,31306.300305552
2025-12-01,-0.004599728407032112,31162.299826717473
2025-12-02,-0.0009606645546094249,31132.363309833836
2025-12-03,0.004720114390117103,31279.31162589094
2025-12-04,-0.002470186516325446,31202.04589207272
2025-12-05,-0.000871909622566369,31174.84052801567
2025-12-08,-0.0036603499181956933,31060.729703039182
2025-12-09,-0.009195141362826764,30775.121902587187
2025-12-10,0.012809617198590329,31169.33943339928
2025-12-11,-4.991453272261686e-05,31167.783630386188
2025-12-12,-0.0002508902873706756,31159.963936194454
2025-12-15,0.0030034056555296785,31253.549948106524
2025-12-16,-0.010378745061952322,30929.177320914132
2025-12-17,-0.009346138689275465,30640.108940127677
2025-12-18,0.005379560772163028,30804.939268236783
2025-12-19,0.009136558872453238,31086.390409423377
2025-12-22,0.009135226755773917,31370.371634831972
2025-12-23,0.005426981786939033,31540.618070343713
2025-12-24,0.004990942732882408,31698.035488892518
2025-12-26,0.000354026392269924,31709.25743003869
2025-12-29,-0.0041140045665024275,31578.80540017111
2025-12-30,-0.00155404922565372,31529.730382091908
2025-12-31,-0.004208513976322814,31397.037071109182
2026-01-02,0.003820015226364237,31516.974230783544
2026-01-05,0.003594070551099526,31630.248459726165
2026-01-06,0.004087550975552146,31759.53871267468
2026-01-07,-0.0021342033057637827,31691.75740016456
2026-01-08,0.006323038842555628,31892.14561319465
2026-01-09,0.0019843277198127503,31955.430081779217
2026-01-12,-0.0010364109912442518,31922.311122812524
2026-01-13,-0.0033227772581413736,31816.24039338633
2026-01-14,-0.0022732762561455734,31743.913289540225
2026-01-15,0.002157044559017829,31812.38632498336
2026-01-16,-0.0034831443375176073,31701.579191692574
2026-01-20,-0.016696791633748664,31172.2645294681
2026-01-21,0.008397365085533693,31434.02941526488
2026-01-22,0.0034355846371847075,31542.023683808777
2026-01-23,0.0005018525297805999,31557.853128188897
2026-01-26,0.005692841870204612,31737.50699581082
2026-01-27,0.01085379673574456,32081.97944564262
2026-01-28,-0.002465217300634903,32002.890394874612
2026-01-29,0.008296848975477212,32268.41354325963
2026-01-30,0.003667568113251196,32386.760147836092
2026-02-02,0.012557253338955522,32793.44889984046
2026-02-03,-0.00109531895047257,32757.52961380911
2026-02-04,0.004599644352148637,32908.202599887605
2026-02-05,-0.0064969057761628205,32694.401108333263
2026-02-06,0.013589263334771375,33138.69393456705
2026-02-09,-0.00532128264418762,32962.35357768199
2026-02-10,-0.006702875130502661,32741.411037643305
2026-02-11,-0.0017797557070343031,32683.139324492706
2026-02-12,-0.013517044884977172,32241.359863261576
2026-02-13,-0.0045571060404049684,32094.432567477837
2026-02-17,0.006640159032293813,32307.54470377712
2026-02-18,0.006429800481365423,32515.2757702652
2026-02-19,-0.004579777785229489,32366.363032611935
2026-02-20,0.009498731613917368,32673.802428377334
2026-02-23,-0.0047696791979863545,32517.958872615585
2026-02-24,0.004209106435577504,32654.830422578158
2026-02-25,0.0062403597556643375,32858.60831217526
2026-02-26,-0.01006476464368461,32527.8941529942
2026-02-27,-0.0024072678040198852,32449.590800667123
